symbol,date,open,high,low,close,volume,turnover,market,currency
603019.SH,2025-05-20,63.18,63.55,62.81,63.28,,118770.0,CN,CNY
603019.SH,2025-05-21,63.46,63.46,62.88,62.96,,106679.0,CN,CNY
603019.SH,2025-05-22,63.0,63.2,62.39,62.46,,110178.0,CN,CNY
603019.SH,2025-05-23,62.45,63.31,61.9,61.9,,154570.0,CN,CNY
603019.SH,2025-06-10,68.09,68.09,68.09,68.09,,67196.0,CN,CNY
603019.SH,2025-06-11,73.0,73.11,69.01,69.56,,1296830.0,CN,CNY
603019.SH,2025-06-12,69.0,70.47,67.6,69.36,,650530.0,CN,CNY
603019.SH,2025-06-13,68.62,69.2,68.03,68.49,,398407.0,CN,CNY
603019.SH,2025-06-16,68.36,69.8,68.11,68.82,,267889.0,CN,CNY
603019.SH,2025-06-17,68.51,68.79,67.6,67.91,,231801.0,CN,CNY
603019.SH,2025-06-18,67.7,67.97,66.88,67.4,,203699.0,CN,CNY
603019.SH,2025-06-19,67.3,68.6,67.1,67.55,,244228.0,CN,CNY
603019.SH,2025-06-20,67.53,67.88,66.75,66.9,,163987.0,CN,CNY
603019.SH,2025-06-23,66.31,66.98,66.15,66.64,,152347.0,CN,CNY
603019.SH,2025-06-24,66.87,68.44,66.81,67.9,,307421.0,CN,CNY
603019.SH,2025-06-25,67.9,68.79,67.62,68.39,,280307.0,CN,CNY
603019.SH,2025-06-26,68.6,72.88,68.6,70.89,,944067.0,CN,CNY
603019.SH,2025-06-27,71.47,71.48,69.88,69.93,,381555.0,CN,CNY
603019.SH,2025-06-30,70.29,70.76,69.67,70.4,,224822.0,CN,CNY
603019.SH,2025-07-01,70.12,70.35,69.01,69.32,,232983.0,CN,CNY
603019.SH,2025-07-02,69.08,69.3,68.11,68.28,,189264.0,CN,CNY
603019.SH,2025-07-03,68.35,68.88,68.22,68.76,,153505.0,CN,CNY
603019.SH,2025-07-04,68.8,69.29,68.5,68.66,,160412.0,CN,CNY
603019.SH,2025-07-07,68.5,68.6,67.95,68.04,,143666.0,CN,CNY
603019.SH,2025-07-08,68.06,69.1,68.06,69.03,,197297.0,CN,CNY
603019.SH,2025-07-09,69.43,69.5,68.36,68.43,,180215.0,CN,CNY
603019.SH,2025-07-10,68.47,68.5,67.91,67.98,,174298.0,CN,CNY
603019.SH,2025-07-11,67.98,69.28,67.92,68.81,,265357.0,CN,CNY
603019.SH,2025-07-14,68.99,69.34,68.61,68.7,,136347.0,CN,CNY
603019.SH,2025-07-15,68.72,70.45,68.53,69.72,,360094.0,CN,CNY
603019.SH,2025-07-16,69.87,70.41,69.31,69.69,,231899.0,CN,CNY
603019.SH,2025-07-17,69.6,69.89,69.06,69.82,,214364.0,CN,CNY
603019.SH,2025-07-18,69.92,70.11,69.43,69.51,,198598.0,CN,CNY
603019.SH,2025-07-21,69.5,69.72,69.23,69.4,,161421.0,CN,CNY
603019.SH,2025-07-22,69.49,69.81,68.72,68.87,,203237.0,CN,CNY
603019.SH,2025-07-23,68.87,69.12,68.55,68.65,,184272.0,CN,CNY
603019.SH,2025-07-24,68.8,69.23,68.52,69.1,,241759.0,CN,CNY
603019.SH,2025-07-25,69.2,70.66,68.91,70.36,,476846.0,CN,CNY
603019.SH,2025-07-28,70.66,70.66,69.17,69.38,,331915.0,CN,CNY
603019.SH,2025-07-29,69.18,70.5,68.7,70.35,,407996.0,CN,CNY
603019.SH,2025-07-30,70.09,70.09,68.94,69.06,,285297.0,CN,CNY
603019.SH,2025-07-31,69.08,70.13,68.71,68.96,,370785.0,CN,CNY
603019.SH,2025-08-01,69.06,69.52,67.89,68.09,,273963.0,CN,CNY
603019.SH,2025-08-04,67.8,69.98,67.71,69.34,,285787.0,CN,CNY
603019.SH,2025-08-05,69.1,69.25,68.78,69.23,,159581.0,CN,CNY
603019.SH,2025-08-06,69.35,69.35,68.4,68.92,,234990.0,CN,CNY
603019.SH,2025-08-07,68.92,69.32,68.52,68.6,,207028.0,CN,CNY
603019.SH,2025-08-08,68.66,68.77,68.05,68.08,,177366.0,CN,CNY
603019.SH,2025-08-11,68.0,68.33,67.96,68.21,,145583.0,CN,CNY
603019.SH,2025-08-12,68.23,69.72,68.01,69.13,,410791.0,CN,CNY
603019.SH,2025-08-13,69.2,70.0,69.2,69.73,,453940.0,CN,CNY
603019.SH,2025-08-14,70.0,76.69,69.79,74.08,,1402499.0,CN,CNY
603019.SH,2025-08-15,73.18,74.23,72.91,73.64,,642295.0,CN,CNY
603019.SH,2025-08-18,74.24,75.5,73.73,74.5,,724443.0,CN,CNY
603019.SH,2025-08-19,74.5,75.24,73.0,73.01,,649769.0,CN,CNY
603019.SH,2025-08-20,72.74,76.34,72.0,76.14,,1009156.0,CN,CNY
603019.SH,2025-08-21,76.14,77.62,74.8,75.3,,734991.0,CN,CNY
603019.SH,2025-08-22,76.61,82.83,76.61,82.83,,1298995.0,CN,CNY
603019.SH,2025-08-25,91.11,91.11,91.11,91.11,,174885.0,CN,CNY
603019.SH,2025-08-26,93.84,93.98,89.26,91.32,,2121721.0,CN,CNY
603019.SH,2025-08-27,93.4,93.8,88.31,88.7,,1412015.0,CN,CNY
603019.SH,2025-08-28,87.88,92.83,87.88,92.51,,1271432.0,CN,CNY
603019.SH,2025-08-29,91.0,91.3,87.4,88.5,,1173172.0,CN,CNY
603019.SH,2025-09-01,89.51,93.78,87.99,92.14,,1166038.0,CN,CNY
603019.SH,2025-09-02,91.05,95.48,89.0,90.02,,1107061.0,CN,CNY
603019.SH,2025-09-03,89.55,90.12,86.01,87.03,,746697.0,CN,CNY
603019.SH,2025-09-04,87.1,87.58,78.33,79.48,,1133264.0,CN,CNY
603019.SH,2025-09-05,79.59,82.95,78.03,82.44,,682445.0,CN,CNY
603019.SH,2025-09-08,85.0,85.0,82.91,83.99,,558896.0,CN,CNY
603019.SH,2025-09-09,82.5,83.44,80.8,81.14,,415762.0,CN,CNY
603019.SH,2025-09-10,82.5,85.6,82.49,83.72,,717331.0,CN,CNY
603019.SH,2025-09-11,84.5,92.09,83.2,92.09,,895212.0,CN,CNY
603019.SH,2025-09-12,94.98,100.0,93.9,97.97,,1668195.0,CN,CNY
603019.SH,2025-09-15,101.0,104.58,99.57,102.46,,1161041.0,CN,CNY
603019.SH,2025-09-16,106.0,112.71,106.0,111.48,,1492789.0,CN,CNY
603019.SH,2025-09-17,108.14,109.75,105.25,108.49,,1187211.0,CN,CNY
603019.SH,2025-09-18,110.88,117.88,107.41,109.92,,1543474.0,CN,CNY
603019.SH,2025-09-19,109.99,112.8,106.0,106.83,,866699.0,CN,CNY
603019.SH,2025-09-22,107.8,117.51,106.0,117.51,,1203690.0,CN,CNY
603019.SH,2025-09-23,118.0,120.49,112.21,114.73,,1168141.0,CN,CNY
603019.SH,2025-09-24,115.09,119.0,113.16,117.55,,870959.0,CN,CNY
603019.SH,2025-09-25,117.99,127.68,117.56,125.5,,976016.0,CN,CNY
603019.SH,2025-09-26,122.99,125.2,119.6,120.44,,782748.0,CN,CNY
603019.SH,2025-09-29,120.46,121.2,115.0,120.55,,750565.0,CN,CNY
603019.SH,2025-09-30,122.5,123.0,118.35,119.25,,530807.0,CN,CNY
603019.SH,2025-10-09,121.86,128.12,121.86,123.16,,757577.0,CN,CNY
603019.SH,2025-10-10,120.6,121.0,111.94,113.36,,878684.0,CN,CNY
603019.SH,2025-10-13,107.33,115.52,107.33,114.68,,580225.0,CN,CNY
603019.SH,2025-10-14,115.78,116.15,104.6,105.5,,814789.0,CN,CNY
603019.SH,2025-10-15,105.65,110.9,104.94,110.33,,565561.0,CN,CNY
603019.SH,2025-10-16,107.12,109.57,106.67,107.58,,363430.0,CN,CNY
603019.SH,2025-10-17,107.57,108.19,103.7,104.75,,444107.0,CN,CNY
603019.SH,2025-10-20,107.13,108.06,104.26,104.95,,388470.0,CN,CNY
603019.SH,2025-10-21,105.71,109.15,104.52,108.21,,488770.0,CN,CNY
603019.SH,2025-10-22,107.02,111.46,106.66,109.65,,515678.0,CN,CNY
603019.SH,2025-10-23,108.5,109.5,105.0,107.56,,340653.0,CN,CNY
603019.SH,2025-10-24,109.53,114.88,108.41,113.92,,629971.0,CN,CNY
603019.SH,2025-10-27,116.31,116.66,113.01,115.0,,559141.0,CN,CNY
603019.SH,2025-10-28,113.93,115.49,112.77,113.5,,395345.0,CN,CNY
603019.SH,2025-10-29,113.89,116.6,112.8,114.33,,472435.0,CN,CNY
603019.SH,2025-10-30,114.53,115.33,110.33,110.65,,575317.0,CN,CNY
603019.SH,2025-10-31,111.0,111.39,105.51,106.45,,508978.0,CN,CNY
603019.SH,2025-11-03,105.01,106.88,103.88,106.46,,333328.0,CN,CNY
603019.SH,2025-11-04,106.88,109.95,106.26,107.22,,345471.0,CN,CNY
603019.SH,2025-11-05,104.38,107.29,103.3,106.62,,348054.0,CN,CNY
603019.SH,2025-11-06,108.0,116.44,108.0,114.5,,803173.0,CN,CNY
603019.SH,2025-11-07,112.6,113.32,110.07,111.16,,453047.0,CN,CNY
603019.SH,2025-11-10,111.2,111.21,104.87,106.9,,479347.0,CN,CNY
603019.SH,2025-11-11,108.05,110.9,105.73,106.01,,314454.0,CN,CNY
603019.SH,2025-11-12,105.0,105.76,103.5,104.54,,299623.0,CN,CNY
603019.SH,2025-11-13,104.55,106.38,103.58,105.55,,270875.0,CN,CNY
603019.SH,2025-11-14,103.0,103.57,100.69,100.7,,386534.0,CN,CNY
603019.SH,2025-11-17,100.31,103.3,99.84,100.85,,298649.0,CN,CNY
603019.SH,2025-11-18,100.0,102.4,99.5,100.43,,317047.0,CN,CNY
603019.SH,2025-11-19,99.9,101.41,99.24,99.99,,224331.0,CN,CNY
603019.SH,2025-11-20,102.0,102.78,99.96,99.96,,222446.0,CN,CNY
603019.SH,2025-11-21,97.98,98.8,95.67,95.77,,325677.0,CN,CNY
603019.SH,2025-11-24,96.02,96.85,92.34,95.6,,381246.0,CN,CNY
603019.SH,2025-11-25,96.55,97.18,94.68,95.18,,393542.0,CN,CNY
603019.SH,2025-11-26,95.0,99.23,93.88,97.77,,508140.0,CN,CNY
603019.SH,2025-11-27,99.22,104.01,99.0,99.13,,579471.0,CN,CNY
603019.SH,2025-11-28,98.14,99.34,96.94,99.16,,277516.0,CN,CNY
603019.SH,2025-12-01,102.3,102.3,99.0,101.13,,466022.0,CN,CNY
603019.SH,2025-12-02,100.26,100.76,98.85,99.61,,266033.0,CN,CNY
603019.SH,2025-12-03,99.62,100.26,97.6,98.03,,253018.0,CN,CNY
603019.SH,2025-12-04,97.01,100.7,96.0,99.83,,341703.0,CN,CNY
603019.SH,2025-12-05,98.59,99.63,96.8,98.93,,349978.0,CN,CNY
603019.SH,2025-12-08,98.93,102.2,98.6,101.33,,412133.0,CN,CNY
603019.SH,2025-12-09,100.3,102.28,99.92,100.13,,364088.0,CN,CNY
603019.SH,2025-12-10,90.12,91.78,90.12,90.12,,530194.0,CN,CNY
603019.SH,2025-12-11,89.02,90.92,88.46,89.63,,994955.0,CN,CNY
603019.SH,2025-12-12,88.82,88.99,86.13,88.95,,879232.0,CN,CNY
603019.SH,2025-12-15,87.94,88.66,85.43,85.48,,547567.0,CN,CNY
603019.SH,2025-12-16,85.48,85.68,82.3,82.72,,532672.0,CN,CNY
603019.SH,2025-12-17,83.49,86.2,82.95,85.98,,547740.0,CN,CNY
603019.SH,2025-12-18,84.8,86.6,84.7,84.88,,319415.0,CN,CNY
603019.SH,2025-12-19,85.97,87.3,85.35,85.85,,429430.0,CN,CNY
603019.SH,2025-12-22,86.99,88.2,86.85,87.43,,463855.0,CN,CNY
603019.SH,2025-12-23,87.42,88.4,86.5,87.66,,432596.0,CN,CNY
603019.SH,2025-12-24,87.67,88.0,86.66,87.15,,403364.0,CN,CNY
603019.SH,2025-12-25,87.18,87.5,86.0,86.68,,346928.0,CN,CNY
603019.SH,2025-12-26,86.77,86.78,85.21,85.81,,434407.0,CN,CNY
603019.SH,2025-12-29,85.81,86.75,85.0,85.19,,440161.0,CN,CNY
603019.SH,2025-12-30,85.0,86.82,84.77,85.39,,390378.0,CN,CNY
603019.SH,2025-12-31,85.41,87.0,84.58,85.64,,427985.0,CN,CNY
603019.SH,2026-01-05,85.82,87.96,85.82,87.8,,600295.0,CN,CNY
603019.SH,2026-01-06,88.0,91.41,87.6,89.47,,710008.0,CN,CNY
603019.SH,2026-01-07,89.5,90.24,88.43,89.14,,470228.0,CN,CNY
603019.SH,2026-01-08,89.5,95.93,89.5,93.0,,996765.0,CN,CNY
603019.SH,2026-01-09,93.0,93.79,91.25,93.34,,645110.0,CN,CNY
603019.SH,2026-01-12,93.64,96.87,92.89,95.99,,775388.0,CN,CNY
603019.SH,2026-01-13,96.02,96.68,91.42,91.5,,712019.0,CN,CNY
603019.SH,2026-01-14,91.5,94.99,91.41,93.43,,733865.0,CN,CNY
603019.SH,2026-01-15,93.01,93.98,91.81,93.11,,451272.0,CN,CNY
603019.SH,2026-01-16,93.98,94.63,92.2,93.48,,499663.0,CN,CNY
603019.SH,2026-01-19,94.35,95.08,92.71,94.24,,526473.0,CN,CNY
603019.SH,2026-01-20,94.2,95.94,91.6,91.86,,508470.0,CN,CNY
603019.SH,2026-01-21,91.28,98.88,91.17,98.23,,1242779.0,CN,CNY
603019.SH,2026-01-22,101.0,102.88,96.4,96.95,,911615.0,CN,CNY
603019.SH,2026-01-23,95.98,96.95,94.5,95.91,,599049.0,CN,CNY
603019.SH,2026-01-26,96.28,96.95,93.02,93.23,,530269.0,CN,CNY
603019.SH,2026-01-27,93.25,93.58,90.83,92.78,,411272.0,CN,CNY
603019.SH,2026-01-28,93.29,93.74,91.0,91.56,,425649.0,CN,CNY
603019.SH,2026-01-29,91.55,92.17,89.58,89.61,,459299.0,CN,CNY
603019.SH,2026-01-30,89.35,90.4,87.1,89.77,,398622.0,CN,CNY
603019.SH,2026-02-02,89.0,89.76,87.1,87.17,,292699.0,CN,CNY
603019.SH,2026-02-03,87.88,88.5,86.25,87.75,,297012.0,CN,CNY
603019.SH,2026-02-04,87.3,87.3,85.62,86.23,,289709.0,CN,CNY
603019.SH,2026-02-05,85.12,86.11,85.03,85.4,,167506.0,CN,CNY
603019.SH,2026-02-06,85.4,87.44,85.05,86.79,,292507.0,CN,CNY
603019.SH,2026-02-09,90.0,91.33,88.64,91.23,,500588.0,CN,CNY
603019.SH,2026-02-10,91.23,93.0,90.98,91.2,,421510.0,CN,CNY
603019.SH,2026-02-11,91.26,91.28,89.2,89.38,,288097.0,CN,CNY
603019.SH,2026-02-12,90.38,92.22,89.72,92.12,,409012.0,CN,CNY
603019.SH,2026-02-13,91.0,92.73,90.6,91.7,,334841.0,CN,CNY
603019.SH,2026-02-24,93.5,93.87,91.2,91.5,,322301.0,CN,CNY
603019.SH,2026-02-25,91.0,91.69,89.89,90.62,,340780.0,CN,CNY
603019.SH,2026-02-26,90.83,92.51,89.9,92.03,,385376.0,CN,CNY
